CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,LeafAC_C4_C4_1,LeafAC_O2_C4_2,ms,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_N3_2_1,C4_2_N3_3_1,FC_3_C4_0_/_/_0,C4_2_C4_2_1,na_ex_S2,C4_2_O2_2_1,LeafAC_C4_C4_2,LeafAC_O2_N3_2,LeafAC_C4_Si4_1,n_in,LeafAC_F1_C4_1,LeafAC_Br1_C4_1,FC_20_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,na_ex_I1,na_in_S2,C4_4_C4_4_1,C4_3_N3_3_1,LeafAC_C4_C4_3,dg_in_4,FC_1_C4_0_H1_1_/_1_/_0_0,dg_2,FC_58_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_2_C4_0_H1_1_H1_1_/_1_1_/_0_0_0
6786,0.444444,0.0,0.0,0.222222,0.333333,0.0385948,0.5,0.0,0.0,0.166667,0.258065,0.0,0.333333,0.0,0.0,0.0,0.418605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.4375,0,0.2
6434488,0.222222,0.0,0.0,0.666667,0.166667,0.0342737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0869565,0.09375,0,0.0
1563370,0.305556,0.0,0.0,0.111111,0.166667,0.0410345,0.25,0.0,0.0,0.0833333,0.129032,0.0,0.166667,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.28125,0,0.1
1563370,0.305556,0.0,0.0,0.111111,0.166667,0.0410345,0.25,0.0,0.0,0.0833333,0.129032,0.0,0.166667,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.28125,0,0.1
1563370,0.305556,0.0,0.0,0.111111,0.166667,0.0410345,0.25,0.0,0.0,0.0833333,0.129032,0.0,0.166667,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.28125,0,0.1
1563370,0.305556,0.0,0.0,0.111111,0.166667,0.0410345,0.25,0.0,0.0,0.0833333,0.129032,0.0,0.166667,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.28125,0,0.1
1563370,0.305556,0.0,0.0,0.111111,0.166667,0.0410345,0.25,0.0,0.0,0.0833333,0.129032,0.0,0.166667,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.28125,0,0.1
1563370,0.305556,0.0,0.0,0.111111,0.166667,0.0410345,0.25,0.0,0.0,0.0833333,0.129032,0.0,0.166667,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.28125,0,0.1
1563370,0.305556,0.0,0.0,0.111111,0.166667,0.0410345,0.25,0.0,0.0,0.0833333,0.129032,0.0,0.166667,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.28125,0,0.1
1563370,0.305556,0.0,0.0,0.111111,0.166667,0.0410345,0.25,0.0,0.0,0.0833333,0.129032,0.0,0.166667,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.28125,0,0.1
1563370,0.305556,0.0,0.0,0.111111,0.166667,0.0410345,0.25,0.0,0.0,0.0833333,0.129032,0.0,0.166667,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.28125,0,0.1
14127,0.305556,0.0,0.0909091,0.111111,0.166667,0.0450998,0.25,0.0,0.0,0.0833333,0.129032,0.0,0.166667,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913,0.28125,0,0.1
23424164,0.194444,0.0,0.0,0.222222,0.166667,0.0277463,0.25,0.0,0.0,0.0,0.129032,0.0,0.333333,0.0,0.0,0.0,0.209302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,0.166667
16826,0.25,0.0833333,0.0,0.333333,0.166667,0.0547709,0.25,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130435,0.15625,0,0.0
4598495,0.0555556,0.0,0.0,0.444444,0.166667,0.0196337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697674,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0,0.0
30209,0.111111,0.0,0.0,0.111111,0.0,0.04249,0.25,0.0,0.0,0.0,0.0967742,0.0,0.166667,0.0,0.25,0.0,0.116279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0,0.1
5251,0.0833333,0.0,0.0909091,0.111111,0.166667,0.0539928,0.0,0.0,0.0,0.0,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434783,0.09375,0,0.0
5251,0.0833333,0.0,0.0909091,0.111111,0.166667,0.0539928,0.0,0.0,0.0,0.0,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434783,0.09375,0,0.0
5251,0.0833333,0.0,0.0909091,0.111111,0.166667,0.0539928,0.0,0.0,0.0,0.0,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434783,0.09375,0,0.0
5251,0.0833333,0.0,0.0909091,0.111111,0.166667,0.0539928,0.0,0.0,0.0,0.0,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434783,0.09375,0,0.0
5251,0.0833333,0.0,0.0909091,0.111111,0.166667,0.0539928,0.0,0.0,0.0,0.0,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434783,0.09375,0,0.0
5251,0.0833333,0.0,0.0909091,0.111111,0.166667,0.0539928,0.0,0.0,0.0,0.0,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434783,0.09375,0,0.0
5251,0.0833333,0.0,0.0909091,0.111111,0.166667,0.0539928,0.0,0.0,0.0,0.0,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434783,0.09375,0,0.0
5251,0.0833333,0.0,0.0909091,0.111111,0.166667,0.0539928,0.0,0.0,0.0,0.0,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434783,0.09375,0,0.0
5251,0.0833333,0.0,0.0909091,0.111111,0.166667,0.0539928,0.0,0.0,0.0,0.0,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434783,0.09375,0,0.0
643460,0.0833333,0.0,0.0909091,0.111111,0.166667,0.0539928,0.0,0.0,0.0,0.0,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434783,0.09375,0,0.0
643460,0.0833333,0.0,0.0909091,0.111111,0.166667,0.0539928,0.0,0.0,0.0,0.0,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434783,0.09375,0,0.0
643460,0.0833333,0.0,0.0909091,0.111111,0.166667,0.0539928,0.0,0.0,0.0,0.0,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434783,0.09375,0,0.0
643460,0.0833333,0.0,0.0909091,0.111111,0.166667,0.0539928,0.0,0.0,0.0,0.0,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434783,0.09375,0,0.0
8892,0.0833333,0.0,0.0909091,0.111111,0.166667,0.0313158,0.25,0.0,0.0,0.0,0.0645161,0.0,0.0,0.0,0.0,0.0,0.0697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0,0.0333333
6915,0.0277778,0.0,0.0909091,0.222222,0.166667,0.0313158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6915,0.0277778,0.0,0.0909091,0.222222,0.166667,0.0313158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6915,0.0277778,0.0,0.0909091,0.222222,0.166667,0.0313158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6915,0.0277778,0.0,0.0909091,0.222222,0.166667,0.0313158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1549234,0.0833333,0.0,0.0909091,0.111111,0.166667,0.0539928,0.0,0.0,0.0,0.0,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434783,0.09375,0,0.0
7341,0.0555556,0.0,0.0909091,0.222222,0.166667,0.0313158,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0465116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0,0.0
7824,0.111111,0.0,0.0,0.111111,0.166667,0.0285223,0.25,0.0,0.0,0.0,0.0645161,0.0,0.0,0.0,0.0,0.0,0.0930233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0,0.0666667
7824,0.111111,0.0,0.0,0.111111,0.166667,0.0285223,0.25,0.0,0.0,0.0,0.0645161,0.0,0.0,0.0,0.0,0.0,0.0930233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0,0.0666667
7824,0.111111,0.0,0.0,0.111111,0.166667,0.0285223,0.25,0.0,0.0,0.0,0.0645161,0.0,0.0,0.0,0.0,0.0,0.0930233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0,0.0666667
7824,0.111111,0.0,0.0,0.111111,0.166667,0.0285223,0.25,0.0,0.0,0.0,0.0645161,0.0,0.0,0.0,0.0,0.0,0.0930233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0,0.0666667
4677798,0.527778,0.0,0.0909091,0.555556,0.333333,0.0378743,0.0,0.0,0.0,0.0833333,0.0322581,0.0,0.0,0.0,0.0,0.0,0.488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304348,0.3125,0,0.166667
31265,0.111111,0.0,0.0,0.222222,0.166667,0.0263734,0.25,0.0,0.0,0.0,0.0645161,0.0,0.0,0.0,0.0,0.0,0.116279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0,0.0666667
31265,0.111111,0.0,0.0,0.222222,0.166667,0.0263734,0.25,0.0,0.0,0.0,0.0645161,0.0,0.0,0.0,0.0,0.0,0.116279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0,0.0666667
31265,0.111111,0.0,0.0,0.222222,0.166667,0.0263734,0.25,0.0,0.0,0.0,0.0645161,0.0,0.0,0.0,0.0,0.0,0.116279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0,0.0666667
31265,0.111111,0.0,0.0,0.222222,0.166667,0.0263734,0.25,0.0,0.0,0.0,0.0645161,0.0,0.0,0.0,0.0,0.0,0.116279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0,0.0666667
23424098,0.0555556,0.0,0.181818,0.444444,0.333333,0.0360899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0465116,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0,0.0
13348290,0.0833333,0.0,0.0909091,0.222222,0.333333,0.0411425,0.0,0.0,0.0,0.0,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0,0.0333333
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
10507,0.583333,0.0,0.181818,0.555556,0.5,0.0407904,0.0,0.0,0.0,0.0833333,0.0967742,0.0,0.166667,0.0,0.0,0.0,0.511628,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.173913,0.34375,0,0.266667
60209583,0.555556,0.0,0.0,0.111111,0.5,0.0598074,0.25,0.0,0.142857,0.25,0.193548,0.0,0.166667,0.0,0.0,0.0,0.534884,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.333333,0.434783,0.5,0,0.1
97870,0.0833333,0.0,0.181818,0.222222,0.333333,0.0531711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0,0.0333333
23424329,0.0833333,0.0,0.272727,0.222222,0.5,0.0699829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0,0.0333333
8005,0.0277778,0.0833333,0.0,0.111111,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0,0.0
8005,0.0277778,0.0833333,0.0,0.111111,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0,0.0
8005,0.0277778,0.0833333,0.0,0.111111,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0,0.0
8005,0.0277778,0.0833333,0.0,0.111111,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0,0.0
8005,0.0277778,0.0833333,0.0,0.111111,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0,0.0
8005,0.0277778,0.0833333,0.0,0.111111,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0,0.0
8005,0.0277778,0.0833333,0.0,0.111111,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0,0.0
8005,0.0277778,0.0833333,0.0,0.111111,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0,0.0
8005,0.0277778,0.0833333,0.0,0.111111,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0,0.0
8005,0.0277778,0.0833333,0.0,0.111111,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0,0.0
8005,0.0277778,0.0833333,0.0,0.111111,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0,0.0
8005,0.0277778,0.0833333,0.0,0.111111,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0,0.0
8005,0.0277778,0.0833333,0.0,0.111111,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0,0.0
8005,0.0277778,0.0833333,0.0,0.111111,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0,0.0
8005,0.0277778,0.0833333,0.0,0.111111,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0,0.0
8005,0.0277778,0.0833333,0.0,0.111111,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0,0.0
10554,0.0,0.0833333,0.0,0.222222,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6563,0.0,0.0833333,0.0,0.222222,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6563,0.0,0.0833333,0.0,0.222222,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6563,0.0,0.0833333,0.0,0.222222,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6563,0.0,0.0833333,0.0,0.222222,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6563,0.0,0.0833333,0.0,0.222222,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6563,0.0,0.0833333,0.0,0.222222,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6563,0.0,0.0833333,0.0,0.222222,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6563,0.0,0.0833333,0.0,0.222222,0.0,0.0464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
