CID,n,rank,n_in,ms,dg_1,dg_2,dg_3,dg_4,dg_in_1,dg_in_2,dg_in_3,dg_in_4,bd_in_2,bd_in_3,na_in_C4,na_in_N3,na_in_O2,na_in_S2,na_in_S6,na_ex_C4,na_ex_Cl1,na_ex_F1,na_ex_I1,na_ex_N3,na_ex_O2,na_ex_S2,na_ex_S4,na_ex_S6,C4_2_C4_2_1,C4_2_C4_2_2,C4_2_C4_3_1,C4_2_C4_3_2,C4_2_C4_4_1,C4_2_N3_2_1,C4_2_N3_2_2,C4_2_N3_3_1,C4_2_O2_2_1,C4_2_S2_2_1,C4_3_C4_3_1,C4_3_C4_3_2,C4_3_C4_4_1,C4_3_N3_2_1,C4_3_N3_2_2,C4_3_N3_3_1,C4_3_O2_2_1,C4_3_S2_2_1,C4_3_S6_4_1,C4_4_C4_4_1,C4_4_N3_2_1,C4_4_O2_2_1,C4_4_S2_2_1,N3_2_N3_2_1,N3_2_N3_3_1,N3_2_O2_2_1,N3_2_S6_4_1,N3_3_N3_3_1,N3_3_S6_4_1,S2_2_S2_2_1,FC_1_C4_0_H1_1_/_1_/_0_0,FC_2_C4_0_/_/_0,FC_3_C4_0_H1_1_H1_1_/_1_1_/_0_0_0,FC_4_C4_0_O2_1_/_2_/_0_0,FC_5_N3_0_/_/_0,FC_6_N3_0_H1_1_/_1_/_0_0,FC_7_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_8_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0,FC_9_C4_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_10_O2_0_/_/_0,FC_11_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,FC_12_C4_0_Cl1_1_/_1_/_0_0,FC_13_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_14_C4_0_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_15_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_16_S6_0_O2_1_O2_1_/_2_2_/_0_0_0,FC_17_C4_0_F1_1_/_1_/_0_0,FC_18_S2_0_/_/_0,FC_19_C4_0_S6_1_O2_2_O2_2_N3_2_H1_3_H1_3_/_1_2_2_1_1_1_/_0_0_0_0_0_0_0,FC_20_C4_0_O2_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_2_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_21_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_22_C4_0_I1_1_/_1_/_0_0,FC_23_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_24_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_25_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_C4_1_O2_2_O2_2_H1_3_/_1_1_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_26_C4_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,FC_27_C4_0_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_28_C4_0_H1_1_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_29_N3_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_30_O2_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_31_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_32_C4_0_S2_1_/_2_/_0_0,FC_33_C4_0_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_34_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_35_N3_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_36_C4_0_O2_1_H1_2_C4_1_C4_2_H1_3_/_1_1_1_3_1_/_0_0_0_0_0_0,FC_37_C4_0_H1_1_N3_1_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_38_C4_0_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_2_1_1_/_0_0_0_0_0_0,FC_39_C4_0_C4_1_F1_2_F1_2_F1_2_/_1_1_1_1_/_0_0_0_0_0,FC_40_C4_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_41_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_42_C4_0_S6_1_O2_2_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_2_2_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_43_N3_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_44_S2_0_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_/_0_0_0_0_0_0_0,FC_45_O2_0_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_/_0_0_0_0_0_0_0,FC_46_N3_0_H1_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_47_C4_0_S4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_/_0_0_0_0_0_0_0,FC_48_O2_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,FC_49_C4_0_N3_1_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_/_0_0_0_0_0_0,FC_50_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_51_C4_0_H1_1_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_52_N3_0_O2_1_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_53_C4_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_54_C4_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_O2_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_55_N3_0_H1_1_C4_1_N3_2_/_1_1_3_/_0_0_0_0,FC_56_N3_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_57_C4_0_O2_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_58_C4_0_O2_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_59_C4_0_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_60_N3_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_61_C4_0_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_62_C4_0_N3_1_H1_2_/_2_1_/_0_0_0,FC_63_C4_0_O2_1_C4_1_H1_2_Cl1_2_Cl1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,FC_64_N3_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,LeafAC_C4_C4_1,LeafAC_C4_C4_2,LeafAC_C4_C4_3,LeafAC_C4_N3_1,LeafAC_C4_O2_1,LeafAC_C4_S4_1,LeafAC_C4_S6_1,LeafAC_Cl1_C4_1,LeafAC_F1_C4_1,LeafAC_I1_C4_1,LeafAC_N3_C4_1,LeafAC_N3_C4_2,LeafAC_N3_C4_3,LeafAC_N3_S6_1,LeafAC_O2_C4_1,LeafAC_O2_C4_2,LeafAC_O2_N3_1,LeafAC_O2_S4_2,LeafAC_O2_S6_2,LeafAC_S2_C4_2
3247,0.444444,0.571429,0.478261,0.0689119,0,0.368421,0.6,0.25,0,0.368421,0.6,0,0.307692,0,0.576923,0,0,0,0,0.125,0,0,0,0,0.333333,0,0,0,0.333333,0.2,0.777778,0.25,0.25,0,0,0,0,0,0.6,0.333333,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.375,0.5,0.333333,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0
450,0.444444,0.571429,0.478261,0.0355507,0,0.368421,0.6,0.25,0,0.368421,0.6,0,0.230769,0,0.576923,0,0,0,0,0.125,0,0,0,0,0.333333,0,0,0,0.333333,0.2,0.888889,0.125,0.25,0,0,0,0,0,0.6,0.333333,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.25,0.6,0,0,0,0.5,0,0.5,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
3269,0.481481,0.571429,0.478261,0.0495975,0,0.315789,0.7,0.25,0,0.368421,0.6,0,0.230769,0,0.576923,0,0,0,0,0.125,0,0,0,0,0.5,0,0,0,0.222222,0.2,0.888889,0.125,0.25,0,0,0,0,0,0.8,0.333333,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.25,0.5,0,0,0,0.5,0,0.5,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0
698,0.444444,0.571429,0.478261,0.051437,0,0.368421,0.6,0.25,0,0.368421,0.6,0,0.230769,0,0.576923,0,0,0,0,0.125,0,0,0,0,0.333333,0,0,0,0.333333,0.2,0.888889,0.125,0.25,0,0,0,0,0,0.6,0.333333,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.25,0.6,0.333333,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0
8434,0.148148,0.142857,0.0869565,0.123343,0,0.157895,0.2,0,0.5,0.105263,0.1,0,0.230769,0,0.192308,0,0.5,0,0,0.25,0,0,0,0,0.333333,0,0,0,0.111111,0.2,0.222222,0.25,0,0,0,0,0,0,0.2,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266667,0.125,0,0.333333,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0
3285,0.518519,0.571429,0.478261,0.0518369,0,0.368421,0.5,0.5,0,0.368421,0.6,0,0.230769,0,0.576923,0,0,0,0,0.375,0,0,0,0,0.333333,0,0,0,0.333333,0.2,0.777778,0.125,0.5,0,0,0,0,0,0.6,0.333333,0.166667,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.4,0.25,0.6,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
3335,0.407407,0.285714,0.391304,0.133098,0,0.473684,0.3,0,0.5,0.368421,0.3,0,0.461538,0,0.5,0,0,0,0,0.125,0,0,0,0,0.5,0,0,0,0.444444,0.6,0.444444,0.375,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.375,0.1,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,0,0,0
3371,0.444444,0.285714,0.304348,0.240596,0,0.368421,0.3,0,0,0.368421,0.2,0,0.461538,0,0.384615,0.166667,0,0,0,0.25,0,1,0,0,0.333333,0,0,0,0.333333,0.4,0.222222,0.5,0,0,0,0,0,0,0.2,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333,0.25,0,0,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,0.25,0,0,0,0
3366,0.037037,0.142857,0,0.276418,0,0.0526316,0.2,0,0,0.105263,0,0,0.153846,0,0.0769231,0.333333,0,0,0,0,0,0.333333,0,0.333333,0.166667,0,0,0,0,0,0.111111,0,0,0,0.5,0,0,0,0,0.333333,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666667,0,0,0.333333,0.25,0.25,0,0.333333,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0.333333,0,0,0,0,0.25,0,0,0,0
3385,0.037037,0.142857,0,0.335022,0,0.0526316,0.2,0,0,0.105263,0,0,0.0769231,0,0.0769231,0.333333,0,0,0,0,0,0.333333,0,0,0.333333,0,0,0,0,0,0,0.125,0,0.5,0,0,0,0,0.2,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666667,0,0,0.666667,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0.5,0,0,0,0
3394,0.37037,0.285714,0.304348,0.1443,0,0.315789,0.4,0,0.5,0.263158,0.3,0,0.461538,0,0.423077,0,0,0,0,0.25,0,0.333333,0,0,0.333333,0,0,0,0.222222,0.6,0.444444,0.25,0,0,0,0,0,0,0.4,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0.25,0.25,0,0,0,0
135444779,0.888889,0.428571,0.73913,0.194266,0,0.631579,0.8,0,0.5,0.684211,0.5,0,0.538462,0,0.576923,1,0,0,0,0.25,0,0,0,0.333333,1,0,0,0,0.222222,0.2,0.444444,0.375,0,1,0,0,0,0,0.6,0,0,0.875,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0.625,0.2,0.666667,0.75,0.75,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0.5,1,0,0,0,0
3474,0.666667,0.428571,0.652174,0.195129,0,0.578947,0.7,0,0.5,0.578947,0.5,0,0.615385,0,0.615385,0.333333,0.5,0,0,0.125,0.333333,0,0,0,0.5,0,0,0,0.222222,0.6,0.555556,0.375,0,0.5,0,0,0.5,0,0.6,0.333333,0,0.25,0.25,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.625,0.1,0.333333,0.25,0.25,0,0,0,0.5,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0.5,0.25,0,0,0,0
3512,0.592593,0.428571,0.347826,0.190923,0,0.105263,0.8,0.25,0,0.368421,0.2,1,0.307692,0,0.423077,0,0.5,0,0,0.5,0.333333,0,0,0,0.833333,0,0,0,0,0,0.444444,0.25,0,0,0,0,0,0,0.6,0.666667,0.5,0,0,0,0.333333,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.133333,0.375,0.1,0.666667,0,0,0,0,0,0.5,0,0.333333,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,1,0,0,0.333333,0,0,0,0,0,0,0,0.5,0,0,0,0
3516,0.222222,0.142857,0.130435,0.092825,0,0.210526,0.2,0,0.5,0.157895,0.1,0,0.230769,0,0.230769,0,0.5,0,0,0.25,0,0,0,0,0.5,0,0,0,0.222222,0.2,0.111111,0.25,0,0,0,0,0.5,0,0.2,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266667,0.125,0.1,0,0,0,0,0,0,0.5,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
135398634,0.111111,0.285714,0.130435,0.245156,0,0.157895,0.3,0,0,0.157895,0.2,0,0.230769,0,0.115385,0.666667,0,0,0,0,0,0,0,0.333333,0.166667,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.2,0.333333,0,0.625,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666667,0.25,0,0.333333,0.5,0.5,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0.25,0,0,0,0
3559,0.666667,0.428571,0.695652,0.130797,0,0.684211,0.5,0.25,0,0.736842,0.4,0,0.461538,0,0.730769,0.166667,0,0,0,0,0.333333,0.333333,0,0,0.333333,0,0,0,0.666667,0.4,0.555556,0.5,0.5,0,0,0.428571,0,0,0.2,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333,0.25,0.7,0.333333,0.25,0,0,0,0.5,0,0,0.333333,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0.333333,0,0,0,0,0,0.25,0.25,0,0,0,0
3639,0.333333,0.285714,0.173913,0.403438,0,0.157895,0.3,0.25,0,0.210526,0.2,0,0.230769,0,0.192308,0.333333,0,0,1,0,0.333333,0,0,0.333333,0.666667,0,0,1,0,0,0.222222,0.25,0,1,0,0,0,0,0.2,0.333333,0,0.125,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0.133333,0.25,0.1,0,0,0.5,0,0,0,0,0,0.333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,1,0,0,0,0,1,0
3640,0.666667,0.571429,0.521739,0.0537363,0,0.315789,0.6,0.75,0.5,0.315789,0.7,0,0.0769231,0,0.615385,0,0,0,0,0.375,0,0,0,0,0.833333,0,0,0,0.333333,0,0.666667,0.125,0.75,0,0,0,0,0,0.6,0,0.666667,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.266667,0.125,0.7,0.333333,0,0,1,0,0.5,0,0.333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.5,0,0,0,0
3647,0.444444,0.285714,0.173913,0.398637,0,0.157895,0.3,0.25,0,0.210526,0.2,0,0.230769,0,0.192308,0.333333,0,0,1,0.125,0,1,0,0.333333,0.666667,0,0,1,0,0,0.222222,0.25,0,1,0,0,0,0,0.2,0.333333,0,0.125,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0.133333,0.25,0.1,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
3661,0.481481,0.428571,0.478261,0.0604253,0,0.421053,0.6,0,0,0.473684,0.4,0,0.230769,0,0.5,0.166667,0.5,0,0,0.25,0,0,0,0,0.333333,0,0,0,0.333333,0.4,0.777778,0.125,0,0,0,0,0,0,0.4,0,0,0,0,0.4,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333,0.125,0.4,0.333333,0,0,0,0,0,0.5,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0
3672,0.259259,0.142857,0.0869565,0.0394526,0,0.157895,0.2,0,1,0,0.2,0,0.230769,0,0.230769,0,0,0,0,0.625,0,0,0,0,0.333333,0,0,0,0.111111,0.2,0.333333,0.25,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0
3702,0.592593,0.428571,0.478261,0.225681,0,0.368421,0.7,0,0,0.473684,0.4,0,0.461538,0,0.5,0.333333,0,0,0,0.125,0.333333,0,0,0.333333,0.5,0,0,1,0.222222,0.4,0.555556,0.375,0,0,0,0,0,0,0.4,0.333333,0,0.125,0,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.466667,0.375,0.1,0.333333,0.25,0.25,0,0,0,0,0,0.333333,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.333333,0,0,0,0,0,1,0,0.25,0,0,0.5,0
3718,0.481481,0.428571,0.434783,0.140089,0,0.368421,0.6,0,0.5,0.315789,0.5,0,0.461538,0,0.5,0.166667,0,0,0,0.25,0,0,0,0,0.5,0,0,0,0.333333,0.4,0.333333,0.5,0,0,0,0.142857,0,0,0.6,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333,0.5,0.1,0.333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,0,0,0
